exhibit,row,col,file,y,cond,kernel,bwselect,masspts,version,N,h_l,h_r,b_l,b_r,tau_cl,se_cl,tau_bc,se_rb,N_h_l,N_h_r,bw_source
T7,soe1,6,T7_Burden/soe_vs_private_QJE_final.dta,resid1_tfpop_s,neg_ind0==0 & soe==1,uniform,mserd,off,statspai_native,1169,5.778729984231698,5.778729984231698,8.323607080520322,8.323607080520322,0.06089457400653531,0.30825182353981073,0.13582940186656645,0.39785829555567886,224,165,
T7,soe1,6,T7_Burden/soe_vs_private_QJE_final.dta,resid1_tfpop_s,neg_ind0==0 & soe==1,uniform,mserd,off,statspai_matched,1169,4.550114792569011,4.550114792569011,7.284388092269796,7.284388092269796,0.06035056807034889,0.4130513265941533,-0.026056248283304786,0.5166567741290286,134,109,rdrobust_py_masspoints_off
T7,firm_big0,1,T7_Burden/big_vs_small_QJE_final.dta,resid1_tfpop_s,neg_ind0==1 & firm_big==0,tri,mserd,off,statspai_native,1829,3.942284167651394,3.942284167651394,6.251759128556438,6.251759128556438,-0.0022740881984007477,0.4192670105738949,-0.07481895273451794,0.46667355510840497,205,99,
T7,firm_big0,1,T7_Burden/big_vs_small_QJE_final.dta,resid1_tfpop_s,neg_ind0==1 & firm_big==0,tri,mserd,off,statspai_matched,1829,4.58872701671387,4.58872701671387,6.247014550088849,6.247014550088849,0.05728896014168722,0.4065525128809382,-0.04468574331802433,0.4560839768870835,226,106,rdrobust_py_masspoints_off
T7,firm_big0,2,T7_Burden/big_vs_small_QJE_final.dta,resid1_tfpop_s,neg_ind0==1 & firm_big==0,epa,mserd,off,statspai_native,1829,3.741334536278438,3.741334536278438,6.095727437790683,6.095727437790683,0.046970777457072205,0.43464237510055886,-0.017253407543997235,0.4871024342748941,188,96,
T7,firm_big0,2,T7_Burden/big_vs_small_QJE_final.dta,resid1_tfpop_s,neg_ind0==1 & firm_big==0,epa,mserd,off,statspai_matched,1829,5.11630737909096,5.11630737909096,6.749265035604931,6.749265035604931,0.13463513819970346,0.35939231997810805,0.02609925258594059,0.4457620568079853,260,142,rdrobust_py_masspoints_off
T7,firm_big0,3,T7_Burden/big_vs_small_QJE_final.dta,resid1_tfpop_s,neg_ind0==1 & firm_big==0,uniform,mserd,off,statspai_native,1829,3.072702469074371,3.072702469074371,5.652570107610449,5.652570107610449,0.13259481187637268,0.49529792145045914,0.08435940375592677,0.5221874503507257,145,66,
T7,firm_big0,3,T7_Burden/big_vs_small_QJE_final.dta,resid1_tfpop_s,neg_ind0==1 & firm_big==0,uniform,mserd,off,statspai_matched,1829,3.757464402507455,3.757464402507455,5.738580603475648,5.738580603475648,0.16909458547418188,0.39243617389017466,0.07489828515582941,0.46132333584021046,188,96,rdrobust_py_masspoints_off
T7,firm_big0,4,T7_Burden/big_vs_small_QJE_final.dta,resid1_tfpop_s,neg_ind0==0 & firm_big==0,tri,mserd,off,statspai_native,3981,4.089443799557298,4.089443799557298,8.345595584478142,8.345595584478142,-0.023839354697461124,0.15620951220630236,-0.0650868047884276,0.19183506728229027,593,284,
T7,firm_big0,4,T7_Burden/big_vs_small_QJE_final.dta,resid1_tfpop_s,neg_ind0==0 & firm_big==0,tri,mserd,off,statspai_matched,3981,4.199261706068401,4.199261706068401,8.429011165419713,8.429011165419713,-0.014861769358190557,0.15507499067402478,-0.06081455025958393,0.1891279208645394,599,292,rdrobust_py_masspoints_off
T7,firm_big0,5,T7_Burden/big_vs_small_QJE_final.dta,resid1_tfpop_s,neg_ind0==0 & firm_big==0,epa,mserd,off,statspai_native,3981,3.908453700775948,3.908453700775948,7.730520528929838,7.730520528929838,-0.021548108099511742,0.16011419674876676,-0.044829787841059954,0.20841638647277172,588,269,
T7,firm_big0,5,T7_Burden/big_vs_small_QJE_final.dta,resid1_tfpop_s,neg_ind0==0 & firm_big==0,epa,mserd,off,statspai_matched,3981,3.7975830655233485,3.7975830655233485,7.686417245620977,7.686417245620977,-0.04476272825441113,0.1628172446085485,-0.06456389706976684,0.2127599617356461,558,257,rdrobust_py_masspoints_off
T7,firm_big0,6,T7_Burden/big_vs_small_QJE_final.dta,resid1_tfpop_s,neg_ind0==0 & firm_big==0,uniform,mserd,off,statspai_native,3981,4.340091450946483,4.340091450946483,9.56416899445856,9.56416899445856,0.06523787674805959,0.16769992763206307,0.01637662123343886,0.17370818129162285,599,296,
T7,firm_big0,6,T7_Burden/big_vs_small_QJE_final.dta,resid1_tfpop_s,neg_ind0==0 & firm_big==0,uniform,mserd,off,statspai_matched,3981,4.021039939038674,4.021039939038674,9.417068159601067,9.417068159601067,0.04241741291504075,0.17572892826311814,-0.005027946130699623,0.1828210291593441,592,284,rdrobust_py_masspoints_off
T7,firm_big1,1,T7_Burden/big_vs_small_QJE_final.dta,resid1_tfpop_s,neg_ind0==1 & firm_big==1,tri,mserd,off,statspai_native,4818,4.554802151392827,4.554802151392827,7.636922864750942,7.636922864750942,0.4883715495975081,0.16821103404644086,0.5141438361591789,0.19073474094710025,639,302,
T7,firm_big1,1,T7_Burden/big_vs_small_QJE_final.dta,resid1_tfpop_s,neg_ind0==1 & firm_big==1,tri,mserd,off,statspai_matched,4818,5.146618542791279,5.146618542791279,7.8667055383243465,7.8667055383243465,0.48548313790103237,0.162431489303733,0.5170510949993713,0.18899455501897877,766,378,rdrobust_py_masspoints_off
T7,firm_big1,2,T7_Burden/big_vs_small_QJE_final.dta,resid1_tfpop_s,neg_ind0==1 & firm_big==1,epa,mserd,off,statspai_native,4818,4.952583971882811,4.952583971882811,7.855817925846203,7.855817925846203,0.51181100865039,0.1702745635859495,0.5453579877319217,0.19722946264013502,713,361,
T7,firm_big1,2,T7_Burden/big_vs_small_QJE_final.dta,resid1_tfpop_s,neg_ind0==1 & firm_big==1,epa,mserd,off,statspai_matched,4818,4.846477507482426,4.846477507482426,7.744913282405279,7.744913282405279,0.5185039501914257,0.1733525869924347,0.5505704858219406,0.1989220541392191,709,310,rdrobust_py_masspoints_off
T7,firm_big1,3,T7_Burden/big_vs_small_QJE_final.dta,resid1_tfpop_s,neg_ind0==1 & firm_big==1,uniform,mserd,off,statspai_native,4818,5.31366576634265,5.31366576634265,8.894909031771874,8.894909031771874,0.44286573150874364,0.158256931974918,0.47122016360699814,0.1871661236926857,806,378,
T7,firm_big1,3,T7_Burden/big_vs_small_QJE_final.dta,resid1_tfpop_s,neg_ind0==1 & firm_big==1,uniform,mserd,off,statspai_matched,4818,4.7561100012618915,4.7561100012618915,8.687669906799973,8.687669906799973,0.5171886209215835,0.1746030987225196,0.5379386339470003,0.1934638115954342,692,304,rdrobust_py_masspoints_off
T7,firm_big1,4,T7_Burden/big_vs_small_QJE_final.dta,resid1_tfpop_s,neg_ind0==0 & firm_big==1,tri,mserd,off,statspai_native,8765,5.676173349380333,5.676173349380333,9.36731837323174,9.36731837323174,0.0231334096259595,0.1046343337535352,0.017459575410689043,0.12274229918275949,1812,968,
T7,firm_big1,4,T7_Burden/big_vs_small_QJE_final.dta,resid1_tfpop_s,neg_ind0==0 & firm_big==1,tri,mserd,off,statspai_matched,8765,5.079339447488068,5.079339447488068,8.079590292258587,8.079590292258587,0.024019371683371676,0.11114884183045214,0.026958751762421768,0.13081618219250307,1536,808,rdrobust_py_masspoints_off
T7,firm_big1,5,T7_Burden/big_vs_small_QJE_final.dta,resid1_tfpop_s,neg_ind0==0 & firm_big==1,epa,mserd,off,statspai_native,8765,5.987048261759571,5.987048261759571,9.777862209837433,9.777862209837433,0.022951369699710122,0.09880262233241426,0.011505579805415472,0.11915521366387784,2015,1270,
T7,firm_big1,5,T7_Burden/big_vs_small_QJE_final.dta,resid1_tfpop_s,neg_ind0==0 & firm_big==1,epa,mserd,off,statspai_matched,8765,5.242387175476114,5.242387175476114,8.718903599057652,8.718903599057652,0.03155752953542648,0.11191573312192617,0.03389133686605936,0.131649925358791,1644,859,rdrobust_py_masspoints_off
T7,firm_big1,6,T7_Burden/big_vs_small_QJE_final.dta,resid1_tfpop_s,neg_ind0==0 & firm_big==1,uniform,mserd,off,statspai_native,8765,5.52617667892516,5.52617667892516,9.580801693272875,9.580801693272875,0.013169883379802572,0.10313042252051408,0.0038814767308185116,0.12100645333307249,1738,956,
T7,firm_big1,6,T7_Burden/big_vs_small_QJE_final.dta,resid1_tfpop_s,neg_ind0==0 & firm_big==1,uniform,mserd,off,statspai_matched,8765,5.755260734864256,5.755260734864256,9.390314311916576,9.390314311916576,0.019863042705221184,0.09771660120311919,-0.007042298967467067,0.11709670063421689,1823,1036,rdrobust_py_masspoints_off
T7,nsbd1,1,T7_Burden/NSBD_QJE_final.dta,resid1_tfpop_s,neg_ind0==1 & nsbd_c==1,epa,mserd,off,statspai_native,933,6.1909122567041015,6.1909122567041015,10.44455294343409,10.44455294343409,0.6278872940027307,0.3748130719262408,0.7391155212580619,0.3056290154941619,122,137,
T7,nsbd1,1,T7_Burden/NSBD_QJE_final.dta,resid1_tfpop_s,neg_ind0==1 & nsbd_c==1,epa,mserd,off,statspai_matched,933,5.711412672490694,5.711412672490694,10.713516818335819,10.713516818335819,0.890753860520178,0.30954120575153543,0.9769427557601198,0.2528361891032333,122,133,rdrobust_py_masspoints_off
T7,nsbd1,2,T7_Burden/NSBD_QJE_final.dta,resid1_tfpop_s,neg_ind0==1 & nsbd_c==1,tri,mserd,off,statspai_native,933,6.1909122567041015,6.1909122567041015,9.180323514031565,9.180323514031565,0.6837443673926764,0.32503838776186617,0.6592354617620824,0.32069378382606406,122,137,
T7,nsbd1,2,T7_Burden/NSBD_QJE_final.dta,resid1_tfpop_s,neg_ind0==1 & nsbd_c==1,tri,mserd,off,statspai_matched,933,6.688919898325188,6.688919898325188,12.316320179016934,12.316320179016934,0.689020227656751,0.3227362128934362,0.8222554008863318,0.2705389834722814,122,292,rdrobust_py_masspoints_off
T7,nsbd1,3,T7_Burden/NSBD_QJE_final.dta,resid1_tfpop_s,neg_ind0==1 & nsbd_c==1,uni,mserd,off,statspai_native,933,6.9002017145116765,6.9002017145116765,8.816057474350197,8.816057474350197,0.8868022840072691,0.3719601004006707,0.7423587959234722,0.3905968338273105,123,292,
T7,nsbd1,3,T7_Burden/NSBD_QJE_final.dta,resid1_tfpop_s,neg_ind0==1 & nsbd_c==1,uni,mserd,off,statspai_matched,933,4.969195988860101,4.969195988860101,11.37641889075664,11.37641889075664,0.9353204243247388,0.3099107282308238,1.0118209208131381,0.3095983203796258,69,11,rdrobust_py_masspoints_off
T7,nsbd1,4,T7_Burden/NSBD_QJE_final.dta,resid1_tfpop_s,neg_ind0==0 & nsbd_c==1,epa,mserd,off,statspai_native,1429,5.701316843496094,5.701316843496094,7.534179045407443,7.534179045407443,0.006056683937282217,0.244208131763269,0.2533156398660731,0.2805125129576168,195,111,
T7,nsbd1,4,T7_Burden/NSBD_QJE_final.dta,resid1_tfpop_s,neg_ind0==0 & nsbd_c==1,epa,mserd,off,statspai_matched,1429,5.016370250288102,5.016370250288102,9.694633778682537,9.694633778682537,0.16509227805159948,0.1614389391686452,0.13730782054403062,0.2988513120391719,101,10,rdrobust_py_masspoints_off
T7,nsbd1,5,T7_Burden/NSBD_QJE_final.dta,resid1_tfpop_s,neg_ind0==0 & nsbd_c==1,tri,mserd,off,statspai_native,1429,5.701316843496094,5.701316843496094,7.194256701957374,7.194256701957374,0.0751575418222964,0.187751408626587,0.31605318194938165,0.23300598833841207,195,111,
T7,nsbd1,5,T7_Burden/NSBD_QJE_final.dta,resid1_tfpop_s,neg_ind0==0 & nsbd_c==1,tri,mserd,off,statspai_matched,1429,5.7151661737863915,5.7151661737863915,12.174827215918734,12.174827215918734,0.10005979327893116,0.18183428577623714,0.024381151197643808,0.3349293775237227,195,111,rdrobust_py_masspoints_off
T7,nsbd1,6,T7_Burden/NSBD_QJE_final.dta,resid1_tfpop_s,neg_ind0==0 & nsbd_c==1,uni,mserd,off,statspai_native,1429,5.701316843496094,5.701316843496094,8.995032511410392,8.995032511410392,0.23052533285945984,0.23310110467584252,0.1625644072696394,0.38123116819548186,195,111,
T7,nsbd1,6,T7_Burden/NSBD_QJE_final.dta,resid1_tfpop_s,neg_ind0==0 & nsbd_c==1,uni,mserd,off,statspai_matched,1429,8.3753595,8.3753595,16.527565,16.527565,0.05059989051742231,0.24738278409240938,0.07484961612478871,0.31647282266484733,212,573,"stata_e(h,b)"
T7,nsbd0,1,T7_Burden/NSBD_QJE_final.dta,resid1_tfpop_s,neg_ind0==1 & nsbd_c==0,epa,mserd,off,statspai_native,4998,4.523386970387856,4.523386970387856,7.522857257324312,7.522857257324312,0.38195997740496385,0.19100528069612452,0.40310258936745585,0.2266861152387594,711,349,
T7,nsbd0,1,T7_Burden/NSBD_QJE_final.dta,resid1_tfpop_s,neg_ind0==1 & nsbd_c==0,epa,mserd,off,statspai_matched,4998,4.521554906452408,4.521554906452408,7.244489685416734,7.244489685416734,0.38196885701841166,0.19107018608154694,0.4044506087943381,0.23336065386386404,711,349,rdrobust_py_masspoints_off
T7,nsbd0,2,T7_Burden/NSBD_QJE_final.dta,resid1_tfpop_s,neg_ind0==1 & nsbd_c==0,tri,mserd,off,statspai_native,4998,4.606629219003697,4.606629219003697,7.950211051462038,7.950211051462038,0.3615443634378928,0.19302400546407233,0.3773250325823327,0.22391498081817923,717,349,
T7,nsbd0,2,T7_Burden/NSBD_QJE_final.dta,resid1_tfpop_s,neg_ind0==1 & nsbd_c==0,tri,mserd,off,statspai_matched,4998,5.103197389784454,5.103197389784454,7.929708975004303,7.929708975004303,0.34630012519496395,0.17829621959947586,0.3664168617442328,0.21626475299874967,809,431,rdrobust_py_masspoints_off
T7,nsbd0,3,T7_Burden/NSBD_QJE_final.dta,resid1_tfpop_s,neg_ind0==1 & nsbd_c==0,uni,mserd,off,statspai_native,4998,4.807264398646995,4.807264398646995,7.247116430483416,7.247116430483416,0.35512316647924436,0.16451214025444147,0.3838122588976459,0.18931046625354345,769,367,
T7,nsbd0,3,T7_Burden/NSBD_QJE_final.dta,resid1_tfpop_s,neg_ind0==1 & nsbd_c==0,uni,mserd,off,statspai_matched,4998,3.8774132287259397,3.8774132287259397,6.670411370510693,6.670411370510693,0.35904124522703684,0.1812898602294681,0.3637242255713694,0.23359091387673722,638,329,rdrobust_py_masspoints_off
T7,nsbd0,4,T7_Burden/NSBD_QJE_final.dta,resid1_tfpop_s,neg_ind0==0 & nsbd_c==0,epa,mserd,off,statspai_native,9739,4.7721784096378,4.7721784096378,8.955862636079152,8.955862636079152,0.1318578354061894,0.11373380678132594,0.13138586804695107,0.13543445670358967,1756,914,
T7,nsbd0,4,T7_Burden/NSBD_QJE_final.dta,resid1_tfpop_s,neg_ind0==0 & nsbd_c==0,epa,mserd,off,statspai_matched,9739,4.972197756155803,4.972197756155803,8.81279397407217,8.81279397407217,0.13174056350626484,0.10979754693037562,0.13614165576240086,0.13513683804616955,1789,997,rdrobust_py_masspoints_off
T7,nsbd0,5,T7_Burden/NSBD_QJE_final.dta,resid1_tfpop_s,neg_ind0==0 & nsbd_c==0,tri,mserd,off,statspai_native,9739,5.282039374410555,5.282039374410555,9.697767139753479,9.697767139753479,0.1305304594981929,0.10804682611328606,0.12984306579059757,0.12898407621123417,1879,1077,
T7,nsbd0,5,T7_Burden/NSBD_QJE_final.dta,resid1_tfpop_s,neg_ind0==0 & nsbd_c==0,tri,mserd,off,statspai_matched,9739,5.717872548817888,5.717872548817888,9.458998386586579,9.458998386586579,0.10688576714190523,0.0990047725611639,0.10966365494782589,0.12720892765992906,2076,1209,rdrobust_py_masspoints_off
T7,nsbd0,6,T7_Burden/NSBD_QJE_final.dta,resid1_tfpop_s,neg_ind0==0 & nsbd_c==0,uni,mserd,off,statspai_native,9739,3.7734714041347024,3.7734714041347024,7.4797309169451,7.4797309169451,0.07276547282504987,0.12209426509787628,0.08298931231107798,0.1476051161836558,1465,795,
T7,nsbd0,6,T7_Burden/NSBD_QJE_final.dta,resid1_tfpop_s,neg_ind0==0 & nsbd_c==0,uni,mserd,off,statspai_matched,9739,4.497639763000851,4.497639763000851,8.385185019892864,8.385185019892864,0.10836107730039699,0.11179714621646133,0.0791259897473616,0.13249054307651223,1629,905,rdrobust_py_masspoints_off
T5,resid_log_cod@msecomb1,3,T5_Emissions/water_emission_QJE_final.dta,resid_log_cod,1,uni,msecomb1,off,statspai_native,9797,3.1724864233563,3.1724864233563,6.3638172108175,6.3638172108175,0.7473585407310475,0.3973999486020568,0.9191233813427375,0.44204934229145193,907,499,
T5,resid_log_cod@msecomb1,3,T5_Emissions/water_emission_QJE_final.dta,resid_log_cod,1,uni,msecomb1,off,statspai_matched,9797,3.542586431235284,3.542586431235284,6.672837825952515,6.672837825952515,0.7337444722222553,0.3533986277370693,0.9560044752716252,0.4226637324983148,1051,614,rdrobust_py_masspoints_off
T5,resid_log_cod_intensity@msecomb1,3,T5_Emissions/water_emission_QJE_final.dta,resid_log_cod_intensity,1,uni,msecomb1,off,statspai_native,9797,2.5607715082169977,2.5607715082169977,5.908023959526575,5.908023959526575,1.0165892045987106,0.39831001341312694,1.1269253794738567,0.45217409139979925,813,297,
T5,resid_log_cod_intensity@msecomb1,3,T5_Emissions/water_emission_QJE_final.dta,resid_log_cod_intensity,1,uni,msecomb1,off,statspai_matched,9797,3.2716014283927715,3.2716014283927715,6.263245893696153,6.263245893696153,0.8442706415891814,0.32791416714254906,0.9796328556062406,0.37291608104329504,906,518,rdrobust_py_masspoints_off
T5,resid_log_nh@msecomb1,3,T5_Emissions/water_emission_QJE_final.dta,resid_log_nh,1,uni,msecomb1,off,statspai_native,4772,3.719930176077717,3.719930176077717,6.702617454873322,6.702617454873322,1.0025320936811468,0.9118614982379956,1.0134737374647793,1.1137274214031698,631,334,
T5,resid_log_nh@msecomb1,3,T5_Emissions/water_emission_QJE_final.dta,resid_log_nh,1,uni,msecomb1,off,statspai_matched,4772,4.477215104858437,4.477215104858437,6.964133484646994,6.964133484646994,0.6264116866536753,0.6885611839121671,0.8887336779695056,0.9499332395621369,765,513,rdrobust_py_masspoints_off
T5,resid_log_nh_intensity@msecomb1,3,T5_Emissions/water_emission_QJE_final.dta,resid_log_nh_intensity,1,uni,msecomb1,off,statspai_native,4752,3.0100277869183216,3.0100277869183216,5.7333328169536255,5.7333328169536255,0.8491455291538735,0.4300127784478723,0.9795484677831882,0.5879510309323865,522,215,
T5,resid_log_nh_intensity@msecomb1,3,T5_Emissions/water_emission_QJE_final.dta,resid_log_nh_intensity,1,uni,msecomb1,off,statspai_matched,4752,2.9983224021665276,2.9983224021665276,5.7062579679148415,5.7062579679148415,0.8491455291538658,0.43005360806964377,0.9619660819230393,0.5761710805930833,522,215,rdrobust_py_masspoints_off
T5,resid_log_waste_water@msecomb1,3,T5_Emissions/water_emission_QJE_final.dta,resid_log_waste_water,1,uni,msecomb1,off,statspai_native,9797,4.638491781045371,4.638491781045371,7.8090036808076055,7.8090036808076055,0.2392825904438485,0.30777246953556375,0.2942708399773324,0.37217403578214864,1346,1017,
T5,resid_log_waste_water@msecomb1,3,T5_Emissions/water_emission_QJE_final.dta,resid_log_waste_water,1,uni,msecomb1,off,statspai_matched,9797,5.286207934736714,5.286207934736714,8.554883760572345,8.554883760572345,0.05707861052163826,0.28126165906635575,0.03933524088997964,0.30337175452092446,1618,1306,rdrobust_py_masspoints_off
T5,resid_log_waste_water_intensity@msecomb1,3,T5_Emissions/water_emission_QJE_final.dta,resid_log_waste_water_intensity,1,uni,msecomb1,off,statspai_native,9797,2.769374315125821,2.769374315125821,5.899994561071229,5.899994561071229,0.6202273295233302,0.25880787796474275,0.6750464339966211,0.3153022259813283,848,351,
T5,resid_log_waste_water_intensity@msecomb1,3,T5_Emissions/water_emission_QJE_final.dta,resid_log_waste_water_intensity,1,uni,msecomb1,off,statspai_matched,9797,3.2726713706324597,3.2726713706324597,6.430738951222811,6.430738951222811,0.5560185239567506,0.25811624194378974,0.6500990505567179,0.2904830961383942,910,518,rdrobust_py_masspoints_off
T5,resid_log_so2@msecomb1,3,T5_Emissions/air_emission_QJE_final.dta,resid_log_so2,1,uni,msecomb1,off,statspai_native,4740,4.4721562622945,4.4721562622945,7.860825634635545,7.860825634635545,-0.035347024115008646,0.2859482356410778,0.011326404721306277,0.3393294553631939,624,429,
T5,resid_log_so2@msecomb1,3,T5_Emissions/air_emission_QJE_final.dta,resid_log_so2,1,uni,msecomb1,off,statspai_matched,4740,4.487963910695095,4.487963910695095,7.815153575286751,7.815153575286751,-0.03534702411500962,0.2859482356410785,0.011326404721308192,0.339329455363199,624,429,rdrobust_py_masspoints_off
T5,resid_log_nox@msecomb1,3,T5_Emissions/air_emission_QJE_final.dta,resid_log_nox,1,uni,msecomb1,off,statspai_native,4740,4.461148311074122,4.461148311074122,8.405898622921022,8.405898622921022,0.0108509231464822,0.2508272259090194,0.01681382317068849,0.2990583219847151,622,427,
T5,resid_log_nox@msecomb1,3,T5_Emissions/air_emission_QJE_final.dta,resid_log_nox,1,uni,msecomb1,off,statspai_matched,4740,3.8974581021218713,3.8974581021218713,7.37071601560546,7.37071601560546,-0.0021637339266949857,0.26053896016847256,0.10497525244162875,0.2990991078284243,549,335,rdrobust_py_masspoints_off
T6,fee@mserd,1,T6_PE/pwf_QJE_final.dta,resid1_l_pwf,1,tri,mserd,off,statspai_native,3050,3.2013023595887207,3.2013023595887207,6.282830072634528,6.282830072634528,-1.37410080634266,0.4315625165452323,-1.5304736722714192,0.5240271639320717,295,117,
T6,fee@mserd,1,T6_PE/pwf_QJE_final.dta,resid1_l_pwf,1,tri,mserd,off,statspai_matched,3050,4.024939219036548,4.024939219036548,7.0057433783983125,7.0057433783983125,-0.9133679612921772,0.4426020763097778,-1.101373482656534,0.5057869321835607,371,170,rdrobust_py_masspoints_off
T6,fee@mserd,2,T6_PE/pwf_QJE_final.dta,resid1_l_pwf,1,epa,mserd,off,statspai_native,3050,3.841235880829115,3.841235880829115,6.973668712202294,6.973668712202294,-0.8680598101730048,0.450834113817007,-1.0296935295699072,0.5247616642845186,358,161,
T6,fee@mserd,2,T6_PE/pwf_QJE_final.dta,resid1_l_pwf,1,epa,mserd,off,statspai_matched,3050,3.5082797658338025,3.5082797658338025,6.4346161738378225,6.4346161738378225,-1.1238781236508064,0.45386438029871407,-1.287805199816416,0.5432196380614528,305,148,rdrobust_py_masspoints_off
T6,fee@mserd,3,T6_PE/pwf_QJE_final.dta,resid1_l_pwf,1,uni,mserd,off,statspai_native,3050,4.798543028278565,4.798543028278565,7.445691794610493,7.445691794610493,0.025381107130654057,0.4906296617379272,-0.07701685318526594,0.5453219996064586,417,172,
T6,fee@mserd,3,T6_PE/pwf_QJE_final.dta,resid1_l_pwf,1,uni,mserd,off,statspai_matched,3050,4.36207301787988,4.36207301787988,7.121680811393344,7.121680811393344,-0.11598909109348177,0.49553832952929383,-0.16354657638538952,0.5613235310114219,374,171,rdrobust_py_masspoints_off
